Date,Month,Platform,Customer_Segment,Campaign_Type,Region,Ad_Spend,Campaign_Score,Competitor_Index,Economic_Index,Discount_Pct,Channels_Used,CSAT_Score,Website_Traffic,Seasonal_Factor,Sales
2022-01-01,1,Google Ads,Young Adults (26-35),Retargeting,North,63272.02,93.98,0.616,1.078,24.72,1,3.2,3721,0.75,41779.0
2022-01-01,1,Radio,Middle-Aged (36-50),Retargeting,East,4382.91,86.62,0.391,1.079,,3,4.14,13082,0.75,4339.21
2022-01-01,1,Social Media,Middle-Aged (36-50),Lead Generation,West,2346.77,76.62,0.501,1.057,6.87,3,4.27,8552,0.75,5205.0
2022-01-01,1,Social Media,Young Adults (26-35),Seasonal Promo,South,40405.06,55.53,0.824,1.013,28.7,1,3.75,5084,0.75,29964.67
2022-01-01,1,Social Media,Youth (18-25),Lead Generation,North,1373.86,75.57,0.605,0.982,0.76,2,2.79,3773,0.75,2175.9
2022-01-01,1,Email,Young Adults (26-35),Retargeting,South,10892.94,69.85,0.419,1.121,9.98,5,4.07,908,0.75,10312.09
2022-01-01,1,Google Ads,Young Adults (26-35),Brand Awareness,East,150000.0,77.2,0.196,0.963,7.8,1,3.64,3964,0.75,77965.98
2022-01-01,1,TV,Young Adults (26-35),Retargeting,South,13199.79,70.71,0.335,1.037,1.44,3,4.49,3335,0.75,12375.47
2022-01-01,1,Google Ads,Corporate,Retargeting,North,4355.66,77.97,0.883,0.92,12.17,2,4.78,3225,0.75,5152.4
2022-01-01,1,Print,Middle-Aged (36-50),Brand Awareness,North,12614.5,75.02,0.45,0.934,18.69,3,3.05,6513,0.75,6405.81
2022-01-01,1,Social Media,Middle-Aged (36-50),Lead Generation,East,12697.99,,0.477,0.976,26.48,4,5.0,28295,0.75,12135.89
2022-01-01,1,TV,Young Adults (26-35),Product Launch,North,15687.98,71.38,0.499,0.92,29.69,3,3.02,5012,0.75,15023.39
2022-01-01,1,TV,Young Adults (26-35),Lead Generation,East,25906.86,74.9,0.807,1.08,24.24,5,3.53,8940,0.75,18559.24
2022-01-01,1,TV,Middle-Aged (36-50),Retargeting,East,4726.26,63.23,0.583,0.865,14.06,1,4.31,4625,0.75,3455.53
2022-01-01,1,TV,Middle-Aged (36-50),Product Launch,North,72225.47,91.05,0.655,1.01,21.71,3,3.44,4623,0.75,57796.65
2022-01-01,1,TV,Middle-Aged (36-50),Seasonal Promo,Central,17070.62,82.67,0.412,1.013,25.31,4,3.39,15379,0.75,13367.78
2022-01-01,1,Email,Youth (18-25),Retargeting,East,27633.78,73.89,0.123,0.819,13.96,4,2.95,7141,0.75,18373.32
2022-01-01,1,Social Media,Middle-Aged (36-50),Seasonal Promo,North,7128.46,86.66,0.845,0.956,23.55,1,3.13,10710,0.75,5900.71
2022-01-01,1,Social Media,Young Adults (26-35),Seasonal Promo,Central,48357.77,80.9,0.859,1.026,14.48,4,3.39,16981,0.75,37065.65
2022-01-01,1,Radio,Seniors (51+),Lead Generation,East,10331.45,68.68,0.859,1.043,11.59,1,4.19,7064,0.75,3436.27
2022-01-01,1,Email,Middle-Aged (36-50),Lead Generation,Central,17633.44,69.78,0.855,0.98,15.78,5,4.64,6276,0.75,9224.94
2022-01-01,1,TV,Middle-Aged (36-50),Lead Generation,West,5254.78,73.0,0.752,1.068,20.28,1,3.42,10269,0.75,5610.27
2022-01-01,1,Google Ads,Youth (18-25),Product Launch,West,4929.87,90.03,0.648,0.989,21.81,2,3.6,2568,0.75,10590.01
2022-01-01,1,Social Media,Middle-Aged (36-50),Retargeting,Central,26587.74,71.73,0.776,1.001,10.7,4,3.3,2613,0.75,19096.46
2022-01-01,1,Social Media,Youth (18-25),Brand Awareness,East,8573.17,81.08,0.58,1.025,17.14,4,3.04,2301,0.75,7710.82
2022-01-01,1,Email,Young Adults (26-35),Seasonal Promo,North,5688.36,69.83,0.207,1.093,27.3,3,3.04,3009,0.75,5500.28
2022-01-01,1,Google Ads,Youth (18-25),Lead Generation,South,7022.09,67.62,0.413,0.932,29.29,2,3.16,1499,0.75,7565.01
2022-01-01,1,Social Media,Middle-Aged (36-50),Brand Awareness,North,26875.04,63.22,0.877,0.951,6.82,3,3.77,937,0.75,16250.79
2022-01-01,1,Google Ads,Young Adults (26-35),Retargeting,South,7122.13,55.89,0.381,0.933,5.78,1,3.49,2160,0.75,4966.01
2022-01-01,1,Social Media,Young Adults (26-35),Lead Generation,South,11876.83,74.93,0.794,0.967,20.3,5,3.61,467,0.75,9794.59
2022-01-01,1,Email,Seniors (51+),Seasonal Promo,East,13562.01,77.93,0.175,1.143,12.44,4,4.0,6528,0.75,6610.41
2022-01-01,1,Social Media,Young Adults (26-35),Brand Awareness,Central,1963.83,64.65,0.367,1.057,0.73,5,,5424,0.75,2301.39
2022-01-01,1,TV,Middle-Aged (36-50),Seasonal Promo,North,3068.28,86.22,0.381,0.887,10.41,1,3.22,10312,0.75,5531.75
2022-01-01,1,Google Ads,Young Adults (26-35),Retargeting,Central,18699.98,64.88,0.141,0.94,24.2,1,4.28,1934,0.75,13818.69
2022-01-01,1,Google Ads,Youth (18-25),Brand Awareness,West,6393.07,83.61,0.195,1.037,23.92,2,2.79,8094,0.75,4970.15
2022-01-01,1,Social Media,Seniors (51+),Product Launch,East,38435.04,62.81,0.255,0.909,14.84,3,3.41,2189,0.75,25099.87
2022-01-01,1,Social Media,Youth (18-25),Retargeting,East,35129.87,68.12,0.77,0.927,14.18,4,4.66,10658,0.75,21833.26
2022-01-01,1,Google Ads,Young Adults (26-35),Lead Generation,West,27423.86,90.23,0.151,1.134,17.39,4,3.97,794,0.75,20456.12
2022-01-01,1,Google Ads,Middle-Aged (36-50),Lead Generation,North,,65.82,0.339,0.939,6.58,5,2.9,3876,0.75,49314.21
2022-01-01,1,Email,Middle-Aged (36-50),Seasonal Promo,West,12294.54,65.04,0.108,1.095,,2,3.01,3297,0.75,11266.81
2022-01-01,1,Social Media,Middle-Aged (36-50),Lead Generation,North,25562.51,62.7,0.657,1.126,0.33,1,3.63,10904,0.75,19635.02
2022-01-01,1,Email,Young Adults (26-35),Brand Awareness,South,7447.24,59.18,0.596,0.927,14.27,2,3.56,10742,0.75,2936.5
2022-01-01,1,TV,Youth (18-25),Brand Awareness,East,150000.0,72.37,0.616,0.911,10.08,4,4.15,16627,0.75,74681.37
2022-01-01,1,TV,Middle-Aged (36-50),Lead Generation,North,97113.3,51.36,0.4,0.972,20.25,3,4.37,655,0.75,64906.63
2022-01-01,1,Social Media,Middle-Aged (36-50),Seasonal Promo,Central,,66.99,0.267,0.891,19.15,5,3.54,21943,0.75,10852.06
2022-01-01,1,Google Ads,Seniors (51+),Lead Generation,Central,19664.81,78.82,0.676,1.012,11.43,1,3.75,1947,0.75,12778.96
2022-01-01,1,Social Media,Seniors (51+),Brand Awareness,East,52015.53,69.41,0.749,0.979,0.22,1,3.28,27122,0.75,23980.8
2022-01-01,1,Social Media,Seniors (51+),Brand Awareness,West,11531.76,67.11,0.211,1.036,7.57,1,3.72,45420,0.75,5846.74
2022-01-01,1,Print,Young Adults (26-35),Lead Generation,West,6928.34,77.65,0.489,1.14,19.0,3,3.29,16172,0.75,7910.06
2022-01-01,1,Social Media,Young Adults (26-35),Product Launch,North,32015.96,92.53,0.299,1.082,2.17,4,3.81,2085,0.75,28737.55
2022-01-01,1,Google Ads,Seniors (51+),Lead Generation,West,14449.85,86.9,0.234,1.049,3.23,4,3.49,1415,0.75,7466.97
2022-01-01,1,Email,Young Adults (26-35),Product Launch,East,16042.46,53.06,0.687,0.803,,2,4.11,2427,0.75,11731.53
2022-01-01,1,Email,Youth (18-25),Lead Generation,North,5800.67,82.69,0.53,1.044,22.67,2,4.32,8694,0.75,6798.94
2022-01-01,1,Email,Seniors (51+),Brand Awareness,South,2397.85,54.97,0.273,1.172,9.65,4,4.45,1697,0.75,4745.79
2022-01-01,1,Social Media,Seniors (51+),Seasonal Promo,West,16918.15,87.15,0.348,0.7,14.69,1,3.82,766,0.75,13841.59
2022-01-01,1,Google Ads,Young Adults (26-35),Lead Generation,West,33023.08,94.81,0.873,1.069,28.37,3,4.1,14488,0.75,26737.46
2022-01-01,1,Google Ads,Youth (18-25),Seasonal Promo,North,10659.36,79.83,0.779,0.984,28.37,4,3.55,2696,0.75,9487.07
2022-01-01,1,Social Media,Young Adults (26-35),Product Launch,Central,56186.37,75.56,0.804,0.915,9.23,3,3.38,12265,0.75,45884.85
2022-01-01,1,Google Ads,Seniors (51+),Brand Awareness,West,6608.31,70.71,0.468,1.08,24.3,5,3.12,10632,0.75,9343.78
2022-01-01,1,Social Media,Corporate,Brand Awareness,East,4653.13,80.1,0.599,1.171,17.82,1,3.98,5988,0.75,5674.82
2022-01-01,1,Social Media,Young Adults (26-35),Seasonal Promo,West,12491.08,94.69,0.401,1.078,29.26,5,2.77,11377,0.75,10868.53
2022-01-01,1,Google Ads,Youth (18-25),Lead Generation,South,12300.65,70.61,0.162,0.963,14.33,4,4.24,21606,0.75,9342.29
2022-01-01,1,Social Media,Seniors (51+),Brand Awareness,West,28852.98,48.1,0.421,0.906,,2,3.62,10553,0.75,16375.4
2022-01-01,1,Email,Young Adults (26-35),Brand Awareness,Central,6155.11,72.22,0.575,1.014,23.04,4,3.65,10840,0.75,8401.19
2022-01-01,1,Email,Middle-Aged (36-50),Brand Awareness,West,52475.11,75.49,0.33,1.087,14.92,5,4.14,7241,0.75,27388.38
2022-01-01,1,TV,Corporate,Seasonal Promo,North,95503.38,97.37,0.778,0.961,23.87,3,2.88,3187,0.75,87903.94
2022-01-01,1,Social Media,Youth (18-25),Brand Awareness,West,12846.88,78.51,0.221,0.971,7.83,4,3.69,6689,0.75,6731.7
2022-01-01,1,Social Media,Middle-Aged (36-50),Lead Generation,Central,46616.53,84.18,0.394,1.282,3.67,2,4.59,6057,0.75,31079.32
2022-01-01,1,Social Media,Youth (18-25),Retargeting,North,4644.8,94.44,0.2,1.108,12.75,5,3.66,8015,0.75,4078.73
2022-01-01,1,Email,Young Adults (26-35),Lead Generation,East,39152.58,71.56,0.424,1.115,28.31,4,3.14,6860,0.75,23023.42
2022-01-01,1,Email,Seniors (51+),Brand Awareness,North,38073.6,70.75,0.132,0.854,15.02,5,3.63,3110,0.75,16861.35
2022-01-01,1,Social Media,Young Adults (26-35),Seasonal Promo,South,31679.89,70.74,0.318,0.929,,5,4.45,15358,0.75,23381.1
2022-01-01,1,Radio,Corporate,Brand Awareness,North,13153.42,59.03,0.421,1.007,18.72,1,3.42,2900,0.75,9593.99
2022-01-01,1,Social Media,Middle-Aged (36-50),Seasonal Promo,East,696.28,91.53,0.483,0.9,3.98,3,3.03,7289,0.75,4734.97
2022-01-01,1,Google Ads,Young Adults (26-35),Seasonal Promo,West,7032.33,62.07,0.535,1.16,11.71,1,3.57,8225,0.75,5578.66
2022-01-01,1,Email,Young Adults (26-35),Lead Generation,North,7144.4,64.29,0.32,1.141,21.21,5,3.1,1719,0.75,5717.73
2022-01-01,1,Radio,Young Adults (26-35),Retargeting,North,5022.81,83.64,0.518,0.947,29.16,2,2.67,23431,0.75,3381.23
2022-01-01,1,Email,Young Adults (26-35),Lead Generation,North,15096.87,41.78,0.507,1.178,5.04,2,4.18,4717,0.75,11338.89
2022-01-01,1,TV,Youth (18-25),Lead Generation,North,8787.07,72.77,0.353,1.0,12.31,1,4.32,1819,0.75,5310.27
2022-01-01,1,Google Ads,Young Adults (26-35),Seasonal Promo,East,5856.97,78.24,0.764,1.259,2.85,2,4.01,4916,0.75,7714.81
2022-01-01,1,TV,Young Adults (26-35),Seasonal Promo,Central,4634.11,85.36,0.537,1.014,7.27,5,4.25,1854,0.75,6930.27
2022-01-01,1,Social Media,Middle-Aged (36-50),Lead Generation,Central,6532.12,92.53,0.366,1.058,11.3,4,3.6,2751,0.75,10218.39
2022-01-01,1,Radio,Middle-Aged (36-50),Retargeting,North,41007.05,25.63,0.858,1.14,16.22,5,4.48,2698,0.75,26087.6
2022-01-01,1,Google Ads,Middle-Aged (36-50),Product Launch,East,6897.92,60.29,0.776,1.128,6.92,4,3.49,4290,0.75,5284.81
2022-01-01,1,TV,Youth (18-25),Product Launch,East,7982.93,81.84,0.886,1.051,6.83,2,3.8,19240,0.75,10696.22
2022-01-01,1,Google Ads,Young Adults (26-35),Retargeting,North,8461.67,66.51,0.654,0.986,23.33,3,3.38,5466,0.75,7250.95
2022-01-01,1,Email,Middle-Aged (36-50),Lead Generation,South,18750.83,70.94,0.403,1.051,28.88,3,3.1,5793,0.75,11426.64
2022-01-01,1,Google Ads,Young Adults (26-35),Lead Generation,North,21083.57,75.3,0.325,0.918,9.71,5,3.48,3050,0.75,14706.52
2022-01-01,1,Email,Youth (18-25),Product Launch,South,636.09,67.27,0.631,1.015,20.64,5,4.91,6524,0.75,2652.15
2022-01-01,1,Social Media,Seniors (51+),Brand Awareness,North,37109.76,35.77,0.885,0.889,7.74,2,4.57,4754,0.75,20272.35
2022-01-01,1,Social Media,Seniors (51+),Retargeting,South,56182.92,85.68,0.601,0.822,27.84,3,4.19,4519,0.75,27427.67
2022-01-01,1,Social Media,Middle-Aged (36-50),Lead Generation,South,4674.2,54.94,0.805,1.005,20.19,3,3.59,9967,0.75,7868.12
2022-01-01,1,Social Media,Youth (18-25),Lead Generation,North,5052.82,46.65,0.363,1.126,24.08,5,3.57,1916,0.75,6243.27
2022-01-01,1,Radio,Seniors (51+),Lead Generation,South,8516.38,88.08,0.426,1.093,1.48,3,4.66,17439,0.75,6473.87
2022-01-01,1,Social Media,Middle-Aged (36-50),Product Launch,West,6272.91,74.71,0.825,0.992,17.96,5,3.81,331,0.75,6245.51
2022-01-01,1,Print,Seniors (51+),Brand Awareness,Central,16712.74,93.1,0.705,1.175,15.83,1,4.2,4477,0.75,7549.97
2022-01-01,1,Google Ads,Seniors (51+),Retargeting,East,1907.36,91.37,0.885,0.943,8.79,3,,19124,0.75,5070.29
2022-01-01,1,Social Media,Seniors (51+),Brand Awareness,South,4368.05,66.3,0.72,0.808,,4,3.65,16427,0.75,5677.83
2022-01-01,1,TV,Middle-Aged (36-50),Brand Awareness,South,62267.64,86.67,0.459,0.782,17.4,2,4.19,5758,0.75,36667.28
2022-01-01,1,Email,Youth (18-25),Lead Generation,East,5280.52,85.74,0.525,0.882,21.19,5,,2186,0.75,6532.32
2022-01-01,1,Google Ads,Middle-Aged (36-50),Retargeting,South,46324.59,40.34,0.82,1.082,1.0,3,3.97,4300,0.75,30209.69
2022-01-01,1,Email,Middle-Aged (36-50),Lead Generation,East,19059.83,65.87,0.541,0.937,17.02,3,3.45,65609,0.75,12472.24
2022-01-01,1,Email,Middle-Aged (36-50),Lead Generation,North,2187.98,92.65,0.304,1.046,5.11,5,4.06,9984,0.75,6264.0
2022-01-01,1,Social Media,Youth (18-25),Brand Awareness,West,,88.15,0.448,1.165,4.21,4,3.43,897,0.75,15598.8
2022-01-01,1,Print,Youth (18-25),Lead Generation,West,11876.69,90.3,0.513,0.89,18.69,3,4.68,5339,0.75,4882.28
2022-01-01,1,Print,Seniors (51+),Product Launch,Central,8472.09,73.56,0.177,1.048,9.33,1,3.77,2701,0.75,6041.24
2022-01-01,1,Email,Middle-Aged (36-50),Product Launch,South,17067.94,84.39,0.695,1.054,,2,4.19,1380,0.75,14084.52
2022-01-01,1,Social Media,Corporate,Lead Generation,Central,21474.76,86.57,0.187,0.914,10.8,5,3.79,7963,0.75,18962.48
2022-01-01,1,Email,Seniors (51+),Retargeting,North,,77.2,0.424,1.135,19.45,3,3.55,1862,0.75,11269.78
2022-01-01,1,Social Media,Middle-Aged (36-50),Product Launch,West,43401.65,73.57,0.744,0.971,14.1,2,4.09,23116,0.75,31226.99
2022-01-01,1,Social Media,Middle-Aged (36-50),Brand Awareness,North,20093.18,76.44,0.474,0.962,28.9,5,4.38,18789,0.75,10795.46
2022-01-01,1,Social Media,Seniors (51+),Seasonal Promo,North,3375.73,91.53,0.774,1.211,10.57,5,3.08,2369,0.75,3845.72
2022-01-01,1,Google Ads,Middle-Aged (36-50),Product Launch,South,8319.48,93.58,0.374,1.052,22.21,5,3.87,2225,0.75,9047.75
2022-01-01,1,TV,Middle-Aged (36-50),Brand Awareness,North,150000.0,67.32,0.866,1.093,7.72,4,3.75,9635,0.75,86255.53
2022-01-01,1,Email,Youth (18-25),Brand Awareness,West,27570.21,74.27,0.268,1.135,15.26,1,3.9,13599,0.75,12845.37
2022-01-01,1,Email,Young Adults (26-35),Product Launch,Central,142812.42,73.75,0.131,0.935,16.58,5,4.48,3821,0.75,93379.69
2022-01-01,1,Google Ads,Middle-Aged (36-50),Retargeting,West,,83.5,0.798,1.125,9.87,4,4.21,13074,0.75,34926.41
2022-01-01,1,Google Ads,Young Adults (26-35),Brand Awareness,South,17014.17,68.98,0.702,0.95,14.15,5,4.38,25963,0.75,10198.28
2022-01-01,1,Google Ads,Young Adults (26-35),Lead Generation,West,18059.14,59.46,0.286,0.946,8.38,5,3.93,6835,0.75,14732.6
2022-01-01,1,Print,Young Adults (26-35),Lead Generation,East,12879.86,76.62,0.888,0.973,0.18,4,3.58,1756,0.75,8819.99
2022-01-01,1,Social Media,Young Adults (26-35),Retargeting,Central,2350.06,85.9,0.502,0.938,6.47,1,2.59,10780,0.75,5407.85
2022-01-01,1,TV,Young Adults (26-35),Seasonal Promo,East,,54.45,0.861,1.082,21.0,2,4.51,5671,0.75,13390.62
2022-01-01,1,Email,Young Adults (26-35),Product Launch,East,44831.87,45.85,0.504,1.027,23.13,3,2.55,3563,0.75,32565.33
2022-01-01,1,Google Ads,Corporate,Lead Generation,South,7334.61,78.19,0.477,0.951,8.41,5,4.59,10422,0.75,5984.86
2022-01-01,1,Email,Middle-Aged (36-50),Retargeting,North,20170.03,89.35,0.459,1.067,12.24,1,4.17,16433,0.75,16578.85
2022-01-01,1,Google Ads,Youth (18-25),Retargeting,East,31306.81,84.68,0.368,0.972,1.12,3,4.78,5919,0.75,21575.56
2022-01-01,1,Radio,Youth (18-25),Lead Generation,West,5379.33,65.39,0.527,0.967,7.11,5,3.93,503,0.75,4265.56
2022-01-01,1,Radio,Middle-Aged (36-50),Brand Awareness,North,8507.45,83.25,0.462,1.005,23.38,3,4.05,5540,0.75,7949.96
2022-01-01,1,Google Ads,Young Adults (26-35),Product Launch,West,4827.52,47.09,0.129,1.046,18.18,4,3.71,6166,0.75,7570.79
2022-01-01,1,Social Media,Seniors (51+),Seasonal Promo,West,5871.32,85.99,0.308,1.039,6.17,1,3.84,65245,0.75,5952.27
2022-01-01,1,Email,Middle-Aged (36-50),Lead Generation,North,3686.36,48.88,0.27,0.964,7.72,1,3.44,5594,0.75,4847.71
2022-01-01,1,Radio,Seniors (51+),Retargeting,North,5429.22,,0.794,1.085,24.5,2,3.74,4140,0.75,3416.31
2022-01-01,1,Social Media,Young Adults (26-35),Brand Awareness,West,55240.72,43.68,0.579,0.978,6.27,2,3.38,9796,0.75,34116.26
2022-01-01,1,Email,Middle-Aged (36-50),Retargeting,South,5348.24,90.52,0.711,0.935,10.02,3,3.82,3640,0.75,5287.08
2022-01-01,1,Email,Young Adults (26-35),Retargeting,Central,15160.66,,0.865,0.853,19.93,4,3.79,2474,0.75,12603.39
2022-01-01,1,Email,Corporate,Retargeting,Central,8079.87,,0.615,1.098,16.83,3,3.79,997,0.75,8607.31
2022-01-01,1,Social Media,Middle-Aged (36-50),Product Launch,South,43428.27,93.49,0.886,1.001,13.83,5,3.75,2709,0.75,32824.33
2022-01-01,1,Email,Young Adults (26-35),Retargeting,North,49571.05,38.32,0.349,1.021,26.99,1,,729,0.75,29353.33
2022-01-01,1,Radio,Young Adults (26-35),Lead Generation,West,31699.94,87.98,0.249,1.105,,3,4.08,6524,0.75,20383.46
2022-01-01,1,Social Media,Youth (18-25),Seasonal Promo,Central,18144.71,72.48,0.423,0.952,22.24,3,3.96,6098,0.75,13365.14
2022-01-01,1,Social Media,Middle-Aged (36-50),Brand Awareness,West,10603.51,67.87,0.477,0.863,4.77,1,3.94,9861,0.75,10679.61
2022-01-01,1,Print,Young Adults (26-35),Lead Generation,South,4056.7,,0.816,1.007,18.47,1,3.33,1752,0.75,6031.52
2022-01-01,1,Social Media,Middle-Aged (36-50),Lead Generation,West,93295.66,88.44,0.548,1.031,26.12,2,4.14,1165,0.75,60888.59
2022-01-01,1,TV,Young Adults (26-35),Lead Generation,South,6249.94,60.46,0.334,0.974,13.74,2,3.42,38463,0.75,7749.06
2022-01-01,1,Google Ads,Middle-Aged (36-50),Seasonal Promo,North,25942.72,96.81,0.694,1.147,21.73,1,3.54,4543,0.75,21088.28
2022-01-01,1,Social Media,Seniors (51+),Lead Generation,South,38544.38,61.63,0.505,0.751,24.61,3,3.85,9895,0.75,20810.59
2022-01-01,1,Radio,Seniors (51+),Seasonal Promo,South,7667.3,83.74,0.23,1.112,4.08,5,4.38,5613,0.75,7550.2
2022-01-01,1,Google Ads,Seniors (51+),Retargeting,Central,37722.52,68.26,0.561,1.079,,3,,10352,0.75,20457.14
2022-01-01,1,Google Ads,Youth (18-25),Lead Generation,West,28687.4,94.67,0.829,1.046,27.6,5,3.31,6173,0.75,13877.21
2022-01-01,1,Google Ads,Youth (18-25),Seasonal Promo,Central,75204.31,78.24,0.774,0.7,17.29,1,2.82,2203,0.75,46253.9
2022-01-01,1,Email,Middle-Aged (36-50),Brand Awareness,East,8355.32,53.15,0.569,1.128,5.58,5,4.05,8449,0.75,7353.08
2022-01-01,1,Social Media,Young Adults (26-35),Brand Awareness,South,3692.78,74.77,0.402,0.897,3.81,2,3.63,6660,0.75,2581.57
2022-01-01,1,Google Ads,Young Adults (26-35),Retargeting,East,8058.72,65.21,0.17,0.949,7.79,1,4.01,913,0.75,8485.56
2022-01-01,1,Print,Youth (18-25),Lead Generation,Central,16462.72,74.12,0.476,0.983,3.11,4,3.97,6598,0.75,9381.13
2022-01-01,1,Social Media,Young Adults (26-35),Brand Awareness,West,14160.51,80.05,0.702,1.041,15.4,5,4.19,3337,0.75,12222.13
2022-01-01,1,Email,Youth (18-25),Retargeting,Central,9014.25,65.51,0.388,1.064,2.09,5,3.8,2523,0.75,6957.03
2022-01-01,1,Google Ads,Seniors (51+),Retargeting,West,1979.9,37.0,0.288,1.089,6.7,4,3.45,13034,0.75,751.69
2022-01-01,1,TV,Young Adults (26-35),Lead Generation,West,21385.81,,0.845,1.082,13.2,4,3.92,4574,0.75,16349.24
2022-01-01,1,Social Media,Middle-Aged (36-50),Product Launch,North,96023.14,61.79,0.757,1.025,14.22,1,4.01,4715,0.75,69407.7
2022-01-01,1,Print,Youth (18-25),Retargeting,South,21252.96,43.36,0.611,1.042,16.96,3,3.63,5373,0.75,10288.83
2022-01-01,1,Google Ads,Middle-Aged (36-50),Seasonal Promo,Central,24566.41,73.35,0.209,0.891,21.17,4,3.85,4758,0.75,19009.83
2022-01-01,1,Social Media,Young Adults (26-35),Brand Awareness,West,23681.4,92.24,0.216,0.925,1.42,5,3.13,4457,0.75,15574.88
2022-01-01,1,Social Media,Seniors (51+),Retargeting,Central,19871.6,75.8,0.183,1.09,2.42,4,3.16,21080,0.75,13517.89
2022-01-01,1,Social Media,Seniors (51+),Seasonal Promo,Central,33916.81,70.62,0.593,1.084,1.83,1,2.97,2479,0.75,18777.71
2022-01-01,1,Google Ads,Young Adults (26-35),Retargeting,West,19838.38,81.29,0.192,1.072,12.69,1,3.94,865,0.75,16325.88
2022-01-01,1,Google Ads,Corporate,Seasonal Promo,East,9772.45,79.16,0.774,0.949,1.26,5,4.17,5139,0.75,9387.77
2022-01-01,1,TV,Corporate,Lead Generation,South,6027.04,72.89,0.894,1.091,22.38,5,3.09,1920,0.75,7115.84
2022-01-01,1,Google Ads,Seniors (51+),Brand Awareness,South,10415.25,73.1,0.393,0.884,6.69,5,3.88,1641,0.75,4047.29
2022-01-01,1,Social Media,Seniors (51+),Lead Generation,North,18290.36,50.89,0.463,1.108,28.18,3,4.02,4838,0.75,12397.22
2022-01-01,1,Email,Young Adults (26-35),Lead Generation,North,,85.5,0.669,0.974,14.59,5,3.6,6468,0.75,7861.64
2022-01-01,1,Email,Middle-Aged (36-50),Seasonal Promo,North,18294.19,78.87,0.85,1.168,13.39,1,4.6,4131,0.75,14200.03
2022-01-01,1,Social Media,Youth (18-25),Brand Awareness,South,20726.12,35.74,0.815,0.848,23.42,1,3.07,3112,0.75,9942.29
2022-01-01,1,Social Media,Youth (18-25),Product Launch,East,30735.68,90.67,0.146,1.176,21.39,4,3.61,4021,0.75,21189.36
2022-01-01,1,Social Media,Corporate,Product Launch,South,48184.61,90.5,0.235,0.964,18.22,5,2.34,4670,0.75,42986.4
2022-01-01,1,Email,Young Adults (26-35),Brand Awareness,South,14443.61,74.36,0.704,0.962,28.05,3,3.97,4901,0.75,9908.71
2022-01-01,1,Email,Middle-Aged (36-50),Lead Generation,South,3612.75,90.33,0.651,1.019,12.67,2,3.43,818,0.75,5617.25
2022-01-01,1,Google Ads,Seniors (51+),Seasonal Promo,South,9460.65,63.07,0.207,0.93,24.26,4,2.81,11776,0.75,5873.7
2022-01-01,1,TV,Seniors (51+),Product Launch,East,13961.55,40.13,0.502,0.993,11.4,3,4.1,1144,0.75,10568.84
2022-01-01,1,TV,Corporate,Lead Generation,North,2130.75,91.74,0.725,0.926,25.15,5,3.72,2512,0.75,4366.37
2022-01-01,1,Email,Young Adults (26-35),Lead Generation,Central,53565.72,88.71,0.275,0.93,7.78,3,3.65,1038,0.75,32937.65
2022-01-01,1,TV,Youth (18-25),Retargeting,North,15403.93,57.36,0.797,1.049,8.68,2,4.36,5809,0.75,10369.04
2022-01-01,1,Social Media,Young Adults (26-35),Retargeting,North,19562.17,69.21,0.142,0.91,20.34,3,3.41,2414,0.75,16658.19
2022-01-01,1,Social Media,Youth (18-25),Lead Generation,Central,52340.54,84.11,0.726,0.923,6.38,2,4.12,4089,0.75,29674.5
2022-01-01,1,Social Media,Youth (18-25),Seasonal Promo,South,7114.26,69.13,0.593,0.863,6.87,2,4.19,2338,0.75,6449.78
2022-01-01,1,Social Media,Young Adults (26-35),Brand Awareness,East,23719.24,74.11,0.352,0.95,9.16,2,3.52,1712,0.75,19030.58
2022-01-01,1,Google Ads,Seniors (51+),Brand Awareness,East,11969.73,82.36,0.677,1.131,20.37,3,3.8,399,0.75,4903.68
2022-01-01,1,Radio,Middle-Aged (36-50),Lead Generation,North,11113.47,84.67,0.726,0.915,26.68,5,4.64,2720,0.75,9215.14
2022-01-01,1,Social Media,Young Adults (26-35),Lead Generation,Central,6172.18,83.33,0.847,0.927,20.24,1,3.3,1465,0.75,7144.74
2022-01-01,1,Social Media,Middle-Aged (36-50),Lead Generation,West,70657.76,94.09,0.394,1.019,24.83,1,4.08,8263,0.75,46490.68
2022-01-01,1,Google Ads,Young Adults (26-35),Lead Generation,South,9177.41,86.53,0.649,0.963,16.31,3,3.83,39375,0.75,9342.78
